age,job,marital,education,default,housing,loan,contact,campaign,poutcome,emp.var.rate,cons.conf.idx,euribor3m,nr.employed
53,,,,,,,,4,,-1.8,-46.2,1.344,5099.1
40,,,,,,,,2,,1.4,-41.8,4.864,5228.1
52,,,,,,,,5,,1.1,-36.4,4.857,5191.0
46,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
40,,,,,,,,1,,1.4,-41.8,4.961,5228.1
45,,,,,,,,2,,1.4,-36.1,4.97,5228.1
29,,,,,,,,1,,1.4,-36.1,4.963,5228.1
36,,,,,,,,1,,1.4,-41.8,4.961,5228.1
41,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
23,,,,,,,,1,,-1.8,-34.8,0.649,5008.7
42,,,,,,,,2,,1.1,-36.4,4.856,5191.0
43,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
26,,,,,,,,1,,1.4,-41.8,4.962,5228.1
29,,,,,,,,2,,1.4,-36.1,4.964,5228.1
39,,,,,,,,3,,-1.7,-40.3,0.896,4991.6
52,,,,,,,,1,,1.1,-36.4,4.859,5191.0
53,,,,,,,,6,,1.4,-36.1,4.964,5228.1
39,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
32,,,,,,,,4,,-1.8,-46.2,1.266,5099.1
36,,,,,,,,5,,-2.9,-31.4,0.821,5076.2
57,,,,,,,,2,,1.4,-41.8,4.959,5228.1
47,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
33,,,,,,,,1,,1.4,-41.8,4.967,5228.1
36,,,,,,,,1,,1.4,-42.7,4.957,5228.1
41,,,,,,,,1,,1.4,-36.1,4.968,5228.1
37,,,,,,,,1,,-3.4,-29.8,0.753,5017.5
36,,,,,,,,7,,1.1,-36.4,4.857,5191.0
39,,,,,,,,2,,1.1,-36.4,4.855,5191.0
44,,,,,,,,1,,-1.1,-50.8,1.028,4963.6
32,,,,,,,,1,,1.4,-42.7,4.968,5228.1
48,,,,,,,,2,,-1.8,-46.2,1.344,5099.1
52,,,,,,,,8,,1.4,-42.7,4.963,5228.1
53,,,,,,,,1,,1.1,-36.4,4.859,5191.0
25,,,,,,,,1,,-2.9,-31.4,0.851,5076.2
56,,,,,,,,3,,1.1,-36.4,4.857,5191.0
40,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
23,,,,,,,,3,,1.4,-42.7,4.96,5228.1
35,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
40,,,,,,,,3,,1.4,-42.7,4.962,5228.1
30,,,,,,,,1,,1.4,-36.1,4.964,5228.1
41,,,,,,,,4,,-1.8,-46.2,1.266,5099.1
35,,,,,,,,1,,1.4,-42.7,4.957,5228.1
46,,,,,,,,1,,-1.8,-40.0,0.672,5008.7
48,,,,,,,,1,,1.4,-36.1,4.963,5228.1
33,,,,,,,,5,,-1.8,-46.2,1.266,5099.1
32,,,,,,,,4,,1.1,-36.4,4.857,5191.0
32,,,,,,,,1,,-1.8,-47.1,1.415,5099.1
45,,,,,,,,4,,1.4,-41.8,4.959,5228.1
42,,,,,,,,2,,1.4,-36.1,4.965,5228.1
30,,,,,,,,2,,-1.1,-37.5,0.879,4963.6
48,,,,,,,,2,,1.4,-42.7,4.961,5228.1
39,,,,,,,,1,,-2.9,-40.8,1.262,5076.2
35,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
48,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
60,,,,,,,,3,,-2.9,-40.8,1.266,5076.2
33,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
38,,,,,,,,3,,1.4,-41.8,4.959,5228.1
42,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
42,,,,,,,,1,,1.4,-41.8,4.864,5228.1
31,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
33,,,,,,,,4,,-1.8,-46.2,1.25,5099.1
35,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
38,,,,,,,,1,,1.1,-36.4,4.857,5191.0
24,,,,,,,,2,,1.1,-36.4,4.855,5191.0
35,,,,,,,,1,,1.4,-36.1,4.964,5228.1
54,,,,,,,,1,,-1.8,-47.1,1.41,5099.1
55,,,,,,,,2,,1.1,-36.4,4.857,5191.0
27,,,,,,,,1,,1.1,-36.4,4.857,5191.0
58,,,,,,,,1,,1.4,-36.1,4.968,5228.1
54,,,,,,,,2,,-0.1,-42.0,4.076,5195.8
36,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
35,,,,,,,,5,,-1.8,-46.2,1.25,5099.1
32,,,,,,,,3,,1.1,-36.4,4.855,5191.0
54,,,,,,,,2,,1.1,-36.4,4.864,5191.0
64,,,,,,,,1,,-3.4,-26.9,0.73,5017.5
43,,,,,,,,1,,-1.8,-47.1,1.415,5099.1
27,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
53,,,,,,,,6,,-1.8,-46.2,1.281,5099.1
26,,,,,,,,2,,-1.8,-46.2,1.27,5099.1
33,,,,,,,,2,,-1.8,-46.2,1.266,5099.1
33,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
25,,,,,,,,1,,1.4,-42.7,4.963,5228.1
39,,,,,,,,7,,-0.1,-42.0,4.076,5195.8
28,,,,,,,,1,,-3.4,-29.8,0.773,5017.5
30,,,,,,,,7,,-1.8,-50.0,1.811,5099.1
44,,,,,,,,1,,1.1,-36.4,4.855,5191.0
24,,,,,,,,4,,-3.4,-26.9,0.73,5017.5
35,,,,,,,,1,,1.4,-36.1,4.963,5228.1
31,,,,,,,,1,,1.1,-36.4,4.857,5191.0
36,,,,,,,,1,,1.1,-36.4,4.858,5191.0
42,,,,,,,,1,,1.4,-36.1,4.97,5228.1
33,,,,,,,,1,,1.4,-42.7,4.963,5228.1
29,,,,,,,,1,,1.4,-41.8,4.962,5228.1
57,,,,,,,,7,,-0.1,-42.0,4.021,5195.8
32,,,,,,,,32,,1.4,-41.8,4.865,5228.1
31,,,,,,,,2,,1.4,-36.1,4.965,5228.1
36,,,,,,,,1,,-3.4,-26.9,0.739,5017.5
50,,,,,,,,2,,1.1,-36.4,4.855,5191.0
49,,,,,,,,2,,1.1,-36.4,4.856,5191.0
25,,,,,,,,7,,-1.8,-47.1,1.41,5099.1
48,,,,,,,,1,,1.4,-41.8,4.864,5228.1
49,,,,,,,,1,,1.1,-36.4,4.855,5191.0
36,,,,,,,,4,,-0.1,-42.0,4.12,5195.8
29,,,,,,,,2,,-1.8,-34.6,0.645,5008.7
31,,,,,,,,1,,1.4,-36.1,4.964,5228.1
44,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
34,,,,,,,,7,,1.4,-41.8,4.967,5228.1
33,,,,,,,,7,,1.1,-36.4,4.855,5191.0
46,,,,,,,,2,,-1.8,-47.1,1.435,5099.1
30,,,,,,,,1,,1.1,-36.4,4.858,5191.0
52,,,,,,,,4,,1.1,-36.4,4.86,5191.0
53,,,,,,,,6,,1.4,-41.8,4.866,5228.1
32,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
34,,,,,,,,6,,1.4,-42.7,4.961,5228.1
43,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
25,,,,,,,,21,,1.4,-42.7,4.96,5228.1
48,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
23,,,,,,,,4,,-2.9,-33.6,1.007,5076.2
30,,,,,,,,1,,-1.1,-37.5,0.878,4963.6
34,,,,,,,,5,,1.1,-36.4,4.86,5191.0
34,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
33,,,,,,,,3,,1.4,-42.7,4.962,5228.1
57,,,,,,,,2,,1.4,-36.1,4.965,5228.1
59,,,,,,,,1,,1.4,-36.1,4.965,5228.1
46,,,,,,,,22,,1.1,-36.4,4.86,5191.0
35,,,,,,,,8,,1.4,-42.7,4.962,5228.1
47,,,,,,,,1,,1.4,-36.1,4.965,5228.1
31,,,,,,,,6,,1.1,-36.4,4.864,5191.0
46,,,,,,,,7,,-1.8,-46.2,1.244,5099.1
81,,,,,,,,1,,-3.4,-29.8,0.741,5017.5
33,,,,,,,,3,,1.4,-41.8,4.864,5228.1
37,,,,,,,,2,,-1.8,-46.2,1.27,5099.1
80,,,,,,,,3,,-1.8,-34.8,0.649,5008.7
36,,,,,,,,3,,-0.1,-42.0,4.076,5195.8
26,,,,,,,,1,,1.4,-41.8,4.967,5228.1
47,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
46,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
52,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
35,,,,,,,,4,,1.4,-36.1,4.963,5228.1
50,,,,,,,,2,,1.4,-36.1,4.968,5228.1
31,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
46,,,,,,,,4,,1.4,-41.8,4.958,5228.1
49,,,,,,,,2,,1.4,-42.7,4.968,5228.1
32,,,,,,,,3,,-1.8,-46.2,1.291,5099.1
53,,,,,,,,1,,-2.9,-33.6,1.044,5076.2
43,,,,,,,,1,,1.4,-41.8,4.864,5228.1
59,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
29,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
42,,,,,,,,1,,1.1,-36.4,4.86,5191.0
43,,,,,,,,1,,1.4,-42.7,4.961,5228.1
44,,,,,,,,2,,1.1,-36.4,4.855,5191.0
34,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
46,,,,,,,,12,,1.4,-42.7,4.961,5228.1
24,,,,,,,,3,,1.4,-42.7,4.968,5228.1
35,,,,,,,,2,,1.4,-41.8,4.864,5228.1
52,,,,,,,,4,,1.4,-36.1,4.963,5228.1
32,,,,,,,,3,,1.4,-36.1,4.963,5228.1
30,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
50,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
50,,,,,,,,1,,-1.8,-50.0,1.614,5099.1
58,,,,,,,,6,,1.4,-42.7,4.963,5228.1
50,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
55,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
35,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
38,,,,,,,,3,,1.4,-42.7,4.968,5228.1
36,,,,,,,,1,,1.1,-36.4,4.856,5191.0
25,,,,,,,,2,,1.1,-36.4,4.855,5191.0
53,,,,,,,,4,,1.4,-41.8,4.865,5228.1
56,,,,,,,,2,,-3.4,-30.1,0.716,5017.5
40,,,,,,,,1,,1.4,-42.7,4.961,5228.1
42,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
45,,,,,,,,1,,1.1,-36.4,4.856,5191.0
27,,,,,,,,2,,-1.8,-46.2,1.264,5099.1
52,,,,,,,,1,,1.4,-36.1,4.968,5228.1
49,,,,,,,,2,,1.4,-42.7,4.958,5228.1
41,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
22,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
38,,,,,,,,1,,1.4,-41.8,4.864,5228.1
41,,,,,,,,2,,1.4,-42.7,4.96,5228.1
56,,,,,,,,5,,-0.1,-42.0,4.153,5195.8
65,,,,,,,,1,,-1.7,-40.3,0.889,4991.6
37,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,3,,-1.8,-46.2,1.291,5099.1
30,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
31,,,,,,,,1,,1.4,-36.1,4.963,5228.1
50,,,,,,,,1,,1.1,-36.4,4.857,5191.0
34,,,,,,,,1,,1.4,-36.1,4.964,5228.1
38,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
28,,,,,,,,3,,-1.8,-46.2,1.327,5099.1
45,,,,,,,,2,,1.4,-42.7,4.962,5228.1
37,,,,,,,,2,,-3.0,-33.0,0.706,5023.5
33,,,,,,,,1,,-1.8,-47.1,1.479,5099.1
41,,,,,,,,2,,-1.8,-46.2,1.281,5099.1
39,,,,,,,,1,,1.4,-36.1,4.966,5228.1
33,,,,,,,,1,,-1.8,-34.8,0.65,5008.7
37,,,,,,,,6,,1.1,-36.4,4.857,5191.0
49,,,,,,,,2,,1.4,-41.8,4.967,5228.1
42,,,,,,,,11,,1.4,-36.1,4.965,5228.1
42,,,,,,,,1,,1.4,-36.1,4.965,5228.1
24,,,,,,,,2,,-2.9,-40.8,1.262,5076.2
31,,,,,,,,1,,1.4,-41.8,4.866,5228.1
35,,,,,,,,4,,1.1,-36.4,4.86,5191.0
37,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
33,,,,,,,,1,,1.1,-36.4,4.857,5191.0
35,,,,,,,,6,,1.4,-36.1,4.963,5228.1
51,,,,,,,,3,,-1.7,-38.3,0.899,4991.6
41,,,,,,,,3,,1.4,-36.1,4.963,5228.1
49,,,,,,,,1,,-3.4,-30.1,0.715,5017.5
39,,,,,,,,2,,1.4,-42.7,4.96,5228.1
49,,,,,,,,2,,-1.8,-46.2,1.291,5099.1
60,,,,,,,,2,,1.4,-41.8,4.955,5228.1
59,,,,,,,,8,,1.4,-41.8,4.864,5228.1
34,,,,,,,,1,,-1.8,-34.8,0.653,5008.7
45,,,,,,,,8,,1.4,-42.7,4.962,5228.1
64,,,,,,,,2,,-1.8,-34.8,0.634,5008.7
56,,,,,,,,1,,1.1,-36.4,4.855,5191.0
33,,,,,,,,2,,1.1,-36.4,4.858,5191.0
60,,,,,,,,3,,1.4,-36.1,4.964,5228.1
47,,,,,,,,2,,1.4,-36.1,4.963,5228.1
55,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
71,,,,,,,,3,,-1.8,-34.6,0.645,5008.7
58,,,,,,,,3,,1.4,-41.8,4.955,5228.1
35,,,,,,,,4,,1.4,-42.7,4.961,5228.1
30,,,,,,,,6,,-1.8,-47.1,1.405,5099.1
32,,,,,,,,1,,1.1,-36.4,4.855,5191.0
49,,,,,,,,1,,1.4,-42.7,4.958,5228.1
45,,,,,,,,2,,-0.1,-42.0,4.021,5195.8
77,,,,,,,,1,,-3.4,-30.1,0.714,5017.5
41,,,,,,,,3,,1.4,-41.8,4.96,5228.1
40,,,,,,,,6,,1.1,-36.4,4.86,5191.0
50,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
35,,,,,,,,3,,1.4,-36.1,4.963,5228.1
38,,,,,,,,2,,1.4,-42.7,4.961,5228.1
53,,,,,,,,2,,1.4,-36.1,4.965,5228.1
35,,,,,,,,1,,1.4,-36.1,4.965,5228.1
38,,,,,,,,1,,-3.4,-29.8,0.819,5017.5
54,,,,,,,,1,,-1.8,-46.2,1.334,5099.1
45,,,,,,,,2,,1.4,-42.7,4.961,5228.1
26,,,,,,,,1,,-3.4,-26.9,0.731,5017.5
57,,,,,,,,3,,-0.1,-42.0,4.021,5195.8
57,,,,,,,,2,,1.1,-36.4,4.859,5191.0
45,,,,,,,,1,,1.4,-42.7,4.955,5228.1
31,,,,,,,,3,,1.4,-42.7,4.96,5228.1
47,,,,,,,,1,,-0.1,-42.0,4.12,5195.8
37,,,,,,,,3,,1.1,-36.4,4.864,5191.0
57,,,,,,,,4,,1.1,-36.4,4.858,5191.0
53,,,,,,,,1,,1.4,-36.1,4.966,5228.1
33,,,,,,,,2,,1.1,-36.4,4.857,5191.0
30,,,,,,,,1,,-0.1,-42.0,4.592,5195.8
34,,,,,,,,2,,1.4,-36.1,4.963,5228.1
51,,,,,,,,4,,1.4,-42.7,4.962,5228.1
47,,,,,,,,1,,1.1,-36.4,4.857,5191.0
43,,,,,,,,3,,1.1,-36.4,4.859,5191.0
36,,,,,,,,2,,1.4,-41.8,4.866,5228.1
33,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
40,,,,,,,,2,,-0.1,-42.0,4.191,5195.8
40,,,,,,,,1,,1.1,-36.4,4.858,5191.0
39,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
25,,,,,,,,6,,1.4,-42.7,4.961,5228.1
55,,,,,,,,1,,1.1,-36.4,4.86,5191.0
56,,,,,,,,3,,-2.9,-40.8,1.235,5076.2
25,,,,,,,,1,,-1.8,-46.2,1.291,5099.1
46,,,,,,,,2,,1.4,-36.1,4.965,5228.1
40,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
42,,,,,,,,1,,1.4,-42.7,4.958,5228.1
38,,,,,,,,5,,1.4,-36.1,4.965,5228.1
43,,,,,,,,3,,1.1,-36.4,4.857,5191.0
33,,,,,,,,3,,1.1,-36.4,4.859,5191.0
42,,,,,,,,3,,-1.1,-50.8,1.041,4963.6
46,,,,,,,,1,,1.1,-36.4,4.859,5191.0
52,,,,,,,,1,,1.4,-41.8,4.967,5228.1
45,,,,,,,,1,,-1.8,-46.2,1.344,5099.1
36,,,,,,,,3,,1.1,-36.4,4.858,5191.0
51,,,,,,,,1,,1.1,-36.4,4.856,5191.0
42,,,,,,,,2,,1.1,-36.4,4.857,5191.0
25,,,,,,,,1,,-0.1,-42.0,4.663,5195.8
33,,,,,,,,1,,-1.7,-40.3,0.893,4991.6
29,,,,,,,,1,,-1.8,-50.0,1.65,5099.1
30,,,,,,,,5,,-1.8,-47.1,1.372,5099.1
42,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
30,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
78,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
33,,,,,,,,8,,-1.8,-47.1,1.423,5099.1
57,,,,,,,,1,,1.4,-36.1,4.965,5228.1
54,,,,,,,,4,,1.1,-36.4,4.859,5191.0
37,,,,,,,,1,,-1.8,-46.2,1.281,5099.1
31,,,,,,,,1,,-1.8,-46.2,1.327,5099.1
51,,,,,,,,2,,-1.8,-46.2,1.299,5099.1
45,,,,,,,,1,,1.4,-42.7,4.962,5228.1
53,,,,,,,,3,,1.1,-36.4,4.858,5191.0
33,,,,,,,,2,,1.4,-41.8,4.967,5228.1
27,,,,,,,,2,,1.4,-42.7,4.961,5228.1
32,,,,,,,,1,,1.4,-42.7,4.963,5228.1
36,,,,,,,,1,,1.4,-41.8,4.959,5228.1
37,,,,,,,,1,,1.4,-41.8,4.96,5228.1
29,,,,,,,,4,,-1.8,-46.2,1.25,5099.1
35,,,,,,,,7,,1.1,-36.4,4.857,5191.0
27,,,,,,,,8,,1.4,-41.8,4.955,5228.1
29,,,,,,,,5,,-0.1,-42.0,4.021,5195.8
56,,,,,,,,3,,1.1,-36.4,4.857,5191.0
41,,,,,,,,1,,1.4,-42.7,4.955,5228.1
40,,,,,,,,1,,-1.8,-47.1,1.453,5099.1
29,,,,,,,,2,,1.1,-36.4,4.86,5191.0
33,,,,,,,,1,,1.1,-36.4,4.858,5191.0
37,,,,,,,,1,,-2.9,-40.8,1.099,5076.2
24,,,,,,,,21,,1.4,-41.8,4.961,5228.1
29,,,,,,,,2,,-1.8,-46.2,1.299,5099.1
43,,,,,,,,2,,-1.8,-40.0,0.668,5008.7
41,,,,,,,,1,,1.4,-36.1,4.966,5228.1
35,,,,,,,,3,,1.4,-41.8,4.967,5228.1
42,,,,,,,,1,,1.4,-42.7,4.963,5228.1
27,,,,,,,,1,,1.4,-42.7,4.957,5228.1
31,,,,,,,,2,,-1.8,-46.2,1.291,5099.1
30,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
32,,,,,,,,3,,1.1,-36.4,4.857,5191.0
44,,,,,,,,1,,1.4,-42.7,4.962,5228.1
32,,,,,,,,6,,1.4,-41.8,4.961,5228.1
49,,,,,,,,1,,-1.1,-49.5,0.985,4963.6
25,,,,,,,,4,,1.1,-36.4,4.857,5191.0
41,,,,,,,,1,,1.4,-41.8,4.961,5228.1
54,,,,,,,,1,,1.4,-36.1,4.963,5228.1
26,,,,,,,,4,,1.4,-41.8,4.961,5228.1
38,,,,,,,,2,,-1.7,-39.8,0.707,4991.6
36,,,,,,,,1,,1.1,-36.4,4.86,5191.0
38,,,,,,,,3,,1.4,-41.8,4.865,5228.1
49,,,,,,,,1,,1.4,-42.7,4.957,5228.1
47,,,,,,,,1,,1.4,-42.7,4.957,5228.1
35,,,,,,,,1,,1.4,-36.1,4.963,5228.1
37,,,,,,,,2,,-1.8,-46.2,1.244,5099.1
46,,,,,,,,1,,-1.8,-46.2,1.266,5099.1
27,,,,,,,,1,,1.4,-42.7,4.962,5228.1
47,,,,,,,,9,,1.4,-41.8,4.961,5228.1
50,,,,,,,,3,,-0.1,-42.0,4.191,5195.8
25,,,,,,,,8,,-1.7,-38.3,0.898,4991.6
60,,,,,,,,2,,1.1,-36.4,4.855,5191.0
30,,,,,,,,1,,-1.8,-47.1,1.423,5099.1
36,,,,,,,,2,,-1.8,-47.1,1.405,5099.1
27,,,,,,,,6,,-1.8,-46.2,1.25,5099.1
48,,,,,,,,2,,1.4,-36.1,4.968,5228.1
49,,,,,,,,1,,1.4,-42.7,4.961,5228.1
35,,,,,,,,1,,1.1,-36.4,4.857,5191.0
42,,,,,,,,1,,1.4,-36.1,4.965,5228.1
42,,,,,,,,1,,1.1,-36.4,4.86,5191.0
26,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
52,,,,,,,,2,,1.1,-36.4,4.864,5191.0
31,,,,,,,,2,,-0.1,-42.0,4.153,5195.8
36,,,,,,,,3,,1.1,-36.4,4.857,5191.0
40,,,,,,,,7,,1.1,-36.4,4.86,5191.0
30,,,,,,,,4,,1.4,-42.7,4.962,5228.1
24,,,,,,,,1,,1.1,-36.4,4.855,5191.0
45,,,,,,,,3,,1.4,-42.7,4.961,5228.1
35,,,,,,,,1,,1.4,-36.1,4.963,5228.1
32,,,,,,,,3,,1.1,-36.4,4.859,5191.0
39,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
52,,,,,,,,3,,1.4,-41.8,4.96,5228.1
47,,,,,,,,3,,-0.1,-42.0,4.153,5195.8
39,,,,,,,,1,,1.1,-36.4,4.856,5191.0
36,,,,,,,,2,,-2.9,-31.4,0.873,5076.2
27,,,,,,,,3,,-3.0,-33.0,0.708,5023.5
32,,,,,,,,1,,1.4,-42.7,4.963,5228.1
27,,,,,,,,4,,-1.8,-47.1,1.405,5099.1
31,,,,,,,,3,,-1.8,-47.1,1.405,5099.1
42,,,,,,,,5,,1.1,-36.4,4.857,5191.0
40,,,,,,,,1,,-0.1,-42.0,4.076,5195.8
32,,,,,,,,1,,1.1,-36.4,4.859,5191.0
32,,,,,,,,3,,1.4,-42.7,4.96,5228.1
47,,,,,,,,1,,1.4,-36.1,4.964,5228.1
40,,,,,,,,2,,1.4,-36.1,4.968,5228.1
44,,,,,,,,2,,-3.4,-30.1,0.719,5017.5
42,,,,,,,,2,,1.1,-36.4,4.856,5191.0
26,,,,,,,,2,,-3.4,-30.1,0.716,5017.5
59,,,,,,,,1,,-2.9,-31.4,0.821,5076.2
33,,,,,,,,2,,-1.8,-47.1,1.365,5099.1
42,,,,,,,,8,,1.4,-41.8,4.959,5228.1
58,,,,,,,,5,,1.4,-42.7,4.96,5228.1
29,,,,,,,,1,,1.4,-41.8,4.864,5228.1
33,,,,,,,,2,,1.4,-42.7,4.963,5228.1
47,,,,,,,,1,,1.4,-41.8,4.967,5228.1
57,,,,,,,,3,,1.1,-36.4,4.857,5191.0
27,,,,,,,,1,,1.4,-42.7,4.961,5228.1
48,,,,,,,,1,,-0.1,-42.0,4.191,5195.8
57,,,,,,,,1,,1.4,-36.1,4.966,5228.1
51,,,,,,,,1,,-2.9,-31.4,0.838,5076.2
51,,,,,,,,1,,1.4,-42.7,4.957,5228.1
60,,,,,,,,1,,1.4,-42.7,4.962,5228.1
32,,,,,,,,1,,1.4,-36.1,4.965,5228.1
46,,,,,,,,2,,1.1,-36.4,4.857,5191.0
46,,,,,,,,2,,-3.4,-29.8,0.762,5017.5
57,,,,,,,,2,,-1.8,-46.2,1.281,5099.1
32,,,,,,,,1,,-1.7,-40.3,0.822,4991.6
34,,,,,,,,2,,-1.8,-46.2,1.334,5099.1
62,,,,,,,,4,,-1.7,-39.8,0.732,4991.6
51,,,,,,,,1,,1.1,-36.4,4.856,5191.0
30,,,,,,,,2,,-1.8,-46.2,1.291,5099.1
43,,,,,,,,3,,1.1,-36.4,4.856,5191.0
59,,,,,,,,3,,1.4,-36.1,4.97,5228.1
38,,,,,,,,1,,1.1,-36.4,4.857,5191.0
30,,,,,,,,3,,1.4,-36.1,4.964,5228.1
51,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
35,,,,,,,,4,,1.4,-36.1,4.966,5228.1
42,,,,,,,,2,,1.4,-36.1,4.965,5228.1
57,,,,,,,,1,,1.4,-36.1,4.964,5228.1
44,,,,,,,,1,,-1.8,-47.1,1.415,5099.1
36,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
47,,,,,,,,3,,1.4,-36.1,4.965,5228.1
55,,,,,,,,1,,1.4,-42.7,4.957,5228.1
48,,,,,,,,5,,1.4,-36.1,4.963,5228.1
55,,,,,,,,1,,-0.1,-42.0,4.021,5195.8
35,,,,,,,,2,,1.4,-36.1,4.965,5228.1
41,,,,,,,,5,,1.4,-41.8,4.959,5228.1
49,,,,,,,,2,,1.4,-42.7,4.963,5228.1
47,,,,,,,,7,,1.4,-36.1,4.965,5228.1
41,,,,,,,,1,,1.4,-42.7,4.962,5228.1
29,,,,,,,,1,,1.1,-36.4,4.857,5191.0
53,,,,,,,,3,,-1.8,-46.2,1.25,5099.1
34,,,,,,,,4,,-1.8,-46.2,1.334,5099.1
31,,,,,,,,1,,1.1,-36.4,4.855,5191.0
29,,,,,,,,1,,1.4,-42.7,4.958,5228.1
34,,,,,,,,1,,1.1,-36.4,4.857,5191.0
41,,,,,,,,5,,-1.8,-46.2,1.25,5099.1
71,,,,,,,,2,,-1.8,-34.6,0.645,5008.7
45,,,,,,,,1,,1.4,-36.1,4.968,5228.1
47,,,,,,,,1,,1.4,-36.1,4.968,5228.1
34,,,,,,,,2,,1.4,-36.1,4.967,5228.1
45,,,,,,,,1,,1.4,-36.1,4.968,5228.1
57,,,,,,,,1,,-1.8,-46.2,1.299,5099.1
27,,,,,,,,1,,-3.0,-33.0,0.707,5023.5
46,,,,,,,,2,,-2.9,-31.4,0.884,5076.2
47,,,,,,,,1,,1.1,-36.4,4.856,5191.0
37,,,,,,,,10,,1.4,-42.7,4.957,5228.1
47,,,,,,,,3,,1.4,-36.1,4.963,5228.1
44,,,,,,,,2,,1.4,-41.8,4.864,5228.1
35,,,,,,,,2,,-0.1,-42.0,4.12,5195.8
57,,,,,,,,2,,-1.8,-47.1,1.435,5099.1
30,,,,,,,,2,,-1.1,-49.5,0.942,4963.6
52,,,,,,,,2,,1.4,-41.8,4.961,5228.1
51,,,,,,,,5,,-0.1,-42.0,4.153,5195.8
58,,,,,,,,3,,-0.1,-42.0,4.021,5195.8
50,,,,,,,,1,,1.1,-36.4,4.856,5191.0
30,,,,,,,,1,,1.1,-36.4,4.857,5191.0
44,,,,,,,,1,,1.1,-36.4,4.856,5191.0
42,,,,,,,,3,,1.1,-36.4,4.857,5191.0
39,,,,,,,,1,,1.4,-42.7,4.963,5228.1
50,,,,,,,,2,,1.4,-42.7,4.96,5228.1
37,,,,,,,,6,,-1.8,-46.2,1.266,5099.1
42,,,,,,,,1,,-1.8,-46.2,1.313,5099.1
51,,,,,,,,1,,-0.1,-42.0,4.153,5195.8
37,,,,,,,,1,,-1.1,-50.8,1.028,4963.6
32,,,,,,,,7,,-1.8,-46.2,1.25,5099.1
54,,,,,,,,2,,-2.9,-33.6,0.899,5076.2
46,,,,,,,,1,,-2.9,-31.4,0.873,5076.2
33,,,,,,,,1,,-3.4,-29.8,0.819,5017.5
29,,,,,,,,3,,-1.1,-37.5,0.879,4963.6
28,,,,,,,,1,,1.1,-36.4,4.857,5191.0
55,,,,,,,,1,,1.1,-36.4,4.857,5191.0
37,,,,,,,,4,,1.4,-41.8,4.961,5228.1
37,,,,,,,,2,,-1.8,-46.2,1.25,5099.1
41,,,,,,,,1,,-1.8,-47.1,1.405,5099.1
